;rh;wind_spd;timestamp_utc;vis;slp;pod;dni;elev_angle;pres;h_angle;dewpt;snow;uv;solar_rad;wind_dir;weather;ghi;dhi;timestamp_local;app_temp;azimuth;datetime;temp;precip;clouds;ts
10;73.0;21.6;2019-01-01T09:00:00;0.5;1004.1;d;361.83;6.28;999.1;;3.1;0.0;1.4;65.9922;275;{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'};71.42;41.36;2019-01-01T10:00:00;-1.0;149.47;2019-01-01:09;6.1;0.0;51;1546333200
11;71.0;22.4;2019-01-01T10:00:00;0.5;1004.25;d;482.5;9.68;999.25;;2.9;0.0;1.7;118.812;280;{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'};126.07;53.75;2019-01-01T11:00:00;-0.9;162.97;2019-01-01:10;6.3;0.0;47;1546336800
12;71.0;22.8;2019-01-01T11:00:00;1.0;1003.65;d;523.98;11.16;998.65;;2.6;0.0;2.1;150.232;285;{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'};151.25;58.36;2019-01-01T12:00:00;-0.8;176.91;2019-01-01:11;6.3;0.0;25;1546340400
13;68.5;22.8;2019-01-01T12:00:00;1.5;1003.6;d;508.45;10.58;998.6;;1.2;0.0;2.4;141.347;285;{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'};141.36;56.61;2019-01-01T13:00:00;-1.1;190.95;2019-01-01:12;6.2;0.0;7;1546344000
14;64.5;22.0;2019-01-01T13:00:00;1.5;1003.45;d;428.19;8.01;998.45;;0.7;0.0;2.2;98.4462;285;{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'};98.46;48.01;2019-01-01T14:00:00;-1.5;204.68;2019-01-01:13;5.8;0.0;8;1546347600
15;63.0;20.8;2019-01-01T14:00:00;1.0;1003.3;n;231.88;3.63;998.25;;0.3;0.0;1.6;33.6335;290;{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'};34.29;29.2;2019-01-01T15:00:00;-2.0;217.84;2019-01-01:14;5.3;0.0;34;1546351200
16;70.0;19.6;2019-01-01T15:00:00;0.5;1003.45;n;0.0;-2.23;998.4;;0.4;0.0;0.0;0.0;290;{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'};0.0;0.0;2019-01-01T16:00:00;-2.4;230.34;2019-01-01:15;5.0;0.0;47;1546354800
17;71.0;18.4;2019-01-01T16:00:00;5.0;1003.75;n;0.0;-9.23;998.7;;0.7;0.0;0.0;0.0;290;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-01T17:00:00;-2.0;242.29;2019-01-01:16;5.0;0.0;79;1546358400
18;67.0;17.6;2019-01-01T17:00:00;5.0;1004.25;n;0.0;-17.05;999.25;;0.9;0.0;0.0;0.0;300;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-01T18:00:00;-0.9;253.98;2019-01-01:17;5.8;0.0;86;1546362000
19;67.0;17.6;2019-01-01T18:00:00;5.0;1005.5;n;0.0;-25.33;1000.5;;-0.1;0.0;0.0;0.0;315;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-01T19:00:00;-0.1;265.83;2019-01-01:18;6.3;0.0;79;1546365600
20;66.0;18.4;2019-01-01T19:00:00;0.5;1007.1;n;0.0;-33.74;1002.05;;-0.3;0.0;0.0;0.0;310;{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'};0.0;0.0;2019-01-01T20:00:00;-0.7;278.42;2019-01-01:19;6.0;0.0;65;1546369200
21;65.5;19.2;2019-01-01T20:00:00;1.0;1008.3;n;0.0;-41.85;1003.25;;-1.4;0.0;0.0;0.0;315;{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'};0.0;0.0;2019-01-01T21:00:00;-1.4;292.6;2019-01-01:20;5.6;0.0;26;1546372800
22;65.5;19.6;2019-01-01T21:00:00;1.5;1009.2;n;0.0;-49.08;1004.15;;-1.9;0.0;0.0;0.0;320;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-01T22:00:00;-1.6;309.44;2019-01-01:21;5.5;0.0;11;1546376400
23;62.0;20.0;2019-01-01T22:00:00;1.0;1009.9;n;0.0;-54.53;1004.85;;-2.5;0.0;0.0;0.0;325;{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'};0.0;0.0;2019-01-01T23:00:00;-1.7;330.05;2019-01-01:22;5.5;0.0;37;1546380000
24;54.0;20.4;2019-01-01T23:00:00;0.5;1011.2;n;0.0;-57.12;1006.15;;-4.3;0.0;0.0;0.0;330;{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'};0.0;0.0;2019-01-02T00:00:00;-1.9;354.31;2019-01-01:23;5.4;0.0;53;1546383600
25;56.5;19.6;2019-01-02T00:00:00;0.5;1012.5;n;0.0;-56.1;1007.4;;-4.8;0.0;0.0;0.0;335;{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'};0.0;0.0;2019-01-02T01:00:00;-2.1;19.46;2019-01-02:00;5.2;0.0;44;1546387200
26;58.5;18.8;2019-01-02T01:00:00;1.0;1014.1;n;0.0;-51.78;1009.0;;-6.3;0.0;0.0;0.0;335;{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'};0.0;0.0;2019-01-02T02:00:00;-2.6;41.86;2019-01-02:01;4.7;0.0;39;1546390800
27;59.0;18.0;2019-01-02T02:00:00;0.5;1016.0;n;0.0;-45.22;1010.9;;-6.5;0.0;0.0;0.0;340;{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'};0.0;0.0;2019-01-02T03:00:00;-3.2;60.27;2019-01-02:02;4.2;0.0;48;1546394400
28;58.5;17.6;2019-01-02T03:00:00;1.5;1017.25;n;0.0;-37.41;1012.1;;-7.6;0.0;0.0;0.0;345;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-02T04:00:00;-3.9;75.48;2019-01-02:03;3.6;0.0;14;1546398000
29;53.5;17.6;2019-01-02T04:00:00;1.5;1018.3;n;0.0;-29.07;1013.15;;-7.9;0.0;0.0;0.0;345;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-02T05:00:00;-4.8;88.66;2019-01-02:04;3.0;0.0;2;1546401600
30;50.0;17.2;2019-01-02T05:00:00;5.0;1020.05;n;0.0;-20.68;1014.9;;-7.8;0.0;0.0;0.0;345;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T06:00:00;-5.2;100.76;2019-01-02:05;2.6;0.0;1;1546405200
31;50.0;16.4;2019-01-02T06:00:00;5.0;1022.1;n;0.0;-12.6;1016.9;;-7.5;0.0;0.0;0.0;345;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T07:00:00;-5.4;112.45;2019-01-02:06;2.4;0.0;1;1546408800
32;56.5;16.0;2019-01-02T07:00:00;5.0;1023.8;n;0.0;-5.19;1018.6;;-8.6;0.0;0.0;0.0;345;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T08:00:00;-5.6;124.24;2019-01-02:07;2.2;0.0;1;1546412400
33;52.0;15.6;2019-01-02T08:00:00;5.0;1025.15;n;77.07;1.24;1019.95;;-9.3;0.0;2.0;8.44;345;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};8.44;14.74;2019-01-02T09:00:00;-6.0;136.47;2019-01-02:08;1.9;0.0;0;1546416000
34;55.5;15.2;2019-01-02T09:00:00;5.0;1025.9;d;363.74;6.32;1020.7;;-8.6;0.0;2.2;72.11;345;{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'};72.11;41.55;2019-01-02T10:00:00;-6.0;149.34;2019-01-02:09;1.8;0.0;0;1546419600
35;46.5;15.2;2019-01-02T10:00:00;5.0;1026.85;d;484.38;9.74;1021.65;;-9.6;0.0;2.5;127.12;345;{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'};127.12;53.95;2019-01-02T11:00:00;-5.5;162.84;2019-01-02:10;2.1;0.0;0;1546423200
36;41.0;14.8;2019-01-02T11:00:00;5.0;1027.65;d;526.1;11.24;1022.45;;-11.1;0.0;2.6;152.63;345;{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'};152.63;58.6;2019-01-02T12:00:00;-5.5;176.8;2019-01-02:11;2.1;0.0;0;1546426800
37;42.5;14.8;2019-01-02T12:00:00;5.0;1028.3;d;511.11;10.68;1023.1;;-11.1;0.0;2.5;143.01;340;{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'};143.01;56.91;2019-01-02T13:00:00;-5.2;190.85;2019-01-02:12;2.3;0.0;0;1546430400
38;46.0;14.4;2019-01-02T13:00:00;5.0;1028.7;d;432.01;8.11;1023.5;;-11.1;0.0;2.3;100.22;345;{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'};100.22;48.4;2019-01-02T14:00:00;-5.1;204.6;2019-01-02:13;2.3;0.0;0;1546434000
39;48.0;14.4;2019-01-02T14:00:00;5.0;1029.3;n;238.65;3.75;1024.1;;-10.1;0.0;2.1;35.81;345;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};35.81;29.82;2019-01-02T15:00:00;-5.5;217.77;2019-01-02:14;2.0;0.0;0;1546437600
40;54.0;13.6;2019-01-02T15:00:00;5.0;1029.85;n;0.0;-2.1;1024.6;;-8.9;0.0;0.0;0.0;345;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T16:00:00;-5.6;230.28;2019-01-02:15;1.8;0.0;1;1546441200
41;57.0;12.4;2019-01-02T16:00:00;5.0;1030.4;n;0.0;-9.1;1025.15;;-8.2;0.0;0.0;0.0;345;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T17:00:00;-5.0;242.24;2019-01-02:16;2.0;0.0;1;1546444800
42;57.0;11.6;2019-01-02T17:00:00;5.0;1031.1;n;0.0;-16.91;1025.85;;-7.6;0.0;0.0;0.0;345;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T18:00:00;-4.8;253.94;2019-01-02:17;2.0;0.0;1;1546448400
43;61.0;10.8;2019-01-02T18:00:00;5.0;1031.45;n;0.0;-25.2;1026.2;;-7.5;0.0;0.0;0.0;345;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T19:00:00;-4.9;265.79;2019-01-02:18;1.8;0.0;1;1546452000
44;63.5;10.4;2019-01-02T19:00:00;5.0;1031.9;n;0.0;-33.61;1026.65;;-6.9;0.0;0.0;0.0;335;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T20:00:00;-5.2;278.38;2019-01-02:19;1.4;0.0;1;1546455600
45;63.5;10.0;2019-01-02T20:00:00;5.0;1031.95;n;0.0;-41.72;1026.7;;-5.9;0.0;0.0;0.0;330;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T21:00:00;-5.6;292.54;2019-01-02:20;1.1;0.0;1;1546459200
46;64.5;9.6;2019-01-02T21:00:00;5.0;1031.75;n;0.0;-48.95;1026.5;;-5.8;0.0;0.0;0.0;295;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T22:00:00;-6.4;309.35;2019-01-02:21;0.4;0.0;1;1546462800
47;66.0;9.6;2019-01-02T22:00:00;1.5;1031.65;n;0.0;-54.42;1026.4;;-5.3;0.0;0.0;0.0;295;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-02T23:00:00;-6.5;329.91;2019-01-02:22;0.3;0.0;2;1546466400
48;67.0;10.0;2019-01-02T23:00:00;1.5;1031.7;n;0.0;-57.03;1026.45;;-4.7;0.0;0.0;0.0;295;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-03T00:00:00;-6.8;354.13;2019-01-02:23;0.1;0.0;3;1546470000
49;68.0;10.8;2019-01-03T00:00:00;1.5;1031.65;n;0.0;-56.04;1026.4;;-4.2;0.0;0.0;0.0;305;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-03T01:00:00;-5.9;19.24;2019-01-03:00;1.1;0.0;3;1546473600
50;76.5;11.2;2019-01-03T01:00:00;1.5;1031.75;n;0.0;-51.75;1026.5;;-3.3;0.0;0.0;0.0;290;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-03T02:00:00;-5.8;41.64;2019-01-03:01;1.2;0.0;4;1546477200
51;76.0;11.2;2019-01-03T02:00:00;1.5;1032.05;n;0.0;-45.2;1026.8;;-1.3;0.0;0.0;0.0;305;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-03T03:00:00;-4.9;60.07;2019-01-03:02;1.9;0.0;4;1546480800
52;72.5;11.2;2019-01-03T03:00:00;1.5;1031.8;n;0.0;-37.4;1026.55;;-1.5;0.0;0.0;0.0;305;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-03T04:00:00;-4.7;75.3;2019-01-03:03;2.0;0.0;4;1546484400
53;72.5;10.8;2019-01-03T04:00:00;1.5;1031.9;n;0.0;-29.06;1026.65;;-1.1;0.0;0.0;0.0;320;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-03T05:00:00;-3.8;88.5;2019-01-03:04;2.6;0.0;4;1546488000
54;79.0;10.4;2019-01-03T05:00:00;1.5;1031.9;n;0.0;-20.67;1026.7;;-1.4;0.0;0.0;0.0;315;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-03T06:00:00;-3.2;100.61;2019-01-03:05;3.0;0.0;4;1546491600
55;83.5;9.6;2019-01-03T06:00:00;1.5;1032.1;n;0.0;-12.59;1026.9;;-2.6;0.0;0.0;0.0;320;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-03T07:00:00;-2.8;112.31;2019-01-03:06;3.1;0.0;5;1546495200
56;84.5;8.8;2019-01-03T07:00:00;1.5;1032.7;n;0.0;-5.16;1027.45;;-2.1;0.0;0.0;0.0;320;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-03T08:00:00;-2.5;124.11;2019-01-03:07;3.1;0.0;11;1546498800
57;78.5;8.0;2019-01-03T08:00:00;5.0;1033.1;n;79.59;1.27;1027.85;;-1.7;0.0;0.9;5.54433;335;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};8.75;15.0;2019-01-03T09:00:00;-2.9;136.34;2019-01-03:08;2.6;0.0;81;1546502400
58;73.5;7.2;2019-01-03T09:00:00;5.0;1033.4;d;365.94;6.38;1028.2;;-0.8;0.0;1.1;53.2657;355;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};72.91;41.76;2019-01-03T10:00:00;-2.2;149.21;2019-01-03:09;3.0;0.0;74;1546506000
59;67.5;6.0;2019-01-03T10:00:00;5.0;1033.85;d;486.47;9.81;1028.65;;-0.8;0.0;1.0;75.1149;355;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};128.31;54.18;2019-01-03T11:00:00;-1.0;162.72;2019-01-03:10;3.5;0.0;84;1546509600
60;65.5;4.8;2019-01-03T11:00:00;5.0;1033.85;d;528.39;11.33;1028.65;;-2.5;0.0;0.8;46.2122;355;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};154.15;58.86;2019-01-03T12:00:00;-0.1;176.69;2019-01-03:11;3.8;0.0;98;1546513200
61;66.5;4.4;2019-01-03T12:00:00;5.0;1033.8;d;513.93;10.78;1028.55;;-2.8;0.0;0.8;46.8775;360;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};144.78;57.22;2019-01-03T13:00:00;-0.3;190.75;2019-01-03:12;3.4;0.0;97;1546516800
62;69.5;4.4;2019-01-03T13:00:00;5.0;1033.95;d;436.02;8.23;1028.7;;-2.8;0.0;0.8;37.7798;350;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};102.1;48.82;2019-01-03T14:00:00;-1.2;204.52;2019-01-03:13;2.7;0.0;95;1546520400
63;75.0;4.0;2019-01-03T14:00:00;5.0;1034.3;n;245.69;3.88;1029.05;;-2.9;0.0;1.0;27.3452;345;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};37.43;30.46;2019-01-03T15:00:00;-1.6;217.71;2019-01-03:14;2.1;0.0;74;1546524000
64;78.5;3.2;2019-01-03T15:00:00;5.0;1034.55;n;0.0;-1.97;1029.3;;-2.8;0.0;0.0;0.0;321;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-03T16:00:00;-1.7;230.23;2019-01-03:15;1.6;0.0;82;1546527600
65;79.0;2.4;2019-01-03T16:00:00;5.0;1034.4;n;0.0;-8.97;1029.1;;-2.7;0.0;0.0;0.0;305;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-03T17:00:00;-2.6;242.2;2019-01-03:16;0.3;0.0;90;1546531200
66;79.0;2.4;2019-01-03T17:00:00;5.0;1034.45;n;0.0;-16.77;1029.15;;-3.4;0.0;0.0;0.0;300;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-03T18:00:00;-3.5;253.9;2019-01-03:17;-0.5;0.0;92;1546534800
67;79.5;3.2;2019-01-03T18:00:00;5.0;1034.35;n;0.0;-25.06;1029.05;;-2.6;0.0;0.0;0.0;265;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-03T19:00:00;-3.7;265.76;2019-01-03:18;0.0;0.0;96;1546538400
68;83.0;4.8;2019-01-03T19:00:00;5.0;1034.1;n;0.0;-33.47;1028.8;;-2.2;0.0;0.0;0.0;240;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-03T20:00:00;-4.7;278.35;2019-01-03:19;0.1;0.0;96;1546542000
69;92.0;6.0;2019-01-03T20:00:00;1.5;1033.25;n;0.0;-41.58;1028.0;;-1.3;0.0;0.0;0.0;245;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-03T21:00:00;-4.8;292.5;2019-01-03:20;0.5;0.0;96;1546545600
70;91.0;6.8;2019-01-03T21:00:00;1.5;1032.65;n;0.0;-48.81;1027.4;;-0.3;0.0;0.0;0.0;240;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-03T22:00:00;-5.1;309.28;2019-01-03:21;0.6;0.0;98;1546549200
71;88.0;7.2;2019-01-03T22:00:00;5.0;1031.7;n;0.0;-54.29;1026.45;;-0.4;0.0;0.0;0.0;230;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-03T23:00:00;-5.1;329.79;2019-01-03:22;0.7;0.0;99;1546552800
72;87.5;7.6;2019-01-03T23:00:00;5.0;1030.8;n;0.0;-56.93;1025.55;;-0.8;0.0;0.0;0.0;240;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T00:00:00;-5.3;353.94;2019-01-03:23;0.7;0.0;99;1546556400
73;92.5;8.0;2019-01-04T00:00:00;1.5;1029.85;n;0.0;-55.97;1024.6;;-0.7;0.0;0.0;0.0;240;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T01:00:00;-5.2;19.02;2019-01-04:00;0.8;0.0;99;1546560000
74;95.5;8.4;2019-01-04T01:00:00;1.5;1028.85;n;0.0;-51.7;1023.6;;-0.6;0.0;0.0;0.0;255;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T02:00:00;-4.8;41.42;2019-01-04:01;1.3;0.0;100;1546563600
75;95.5;8.8;2019-01-04T02:00:00;1.5;1027.9;n;0.0;-45.17;1022.7;;1.2;0.0;0.0;0.0;270;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T03:00:00;-2.8;59.87;2019-01-04:02;2.9;0.0;100;1546567200
76;92.5;8.8;2019-01-04T03:00:00;1.5;1027.2;n;0.0;-37.39;1022.0;;2.4;0.0;0.0;0.0;285;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T04:00:00;-1.8;75.12;2019-01-04:03;3.7;0.0;100;1546570800
77;90.0;9.2;2019-01-04T04:00:00;5.0;1026.15;n;0.0;-29.05;1021.0;;2.4;0.0;0.0;0.0;290;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T05:00:00;-1.4;88.34;2019-01-04:04;4.0;0.0;100;1546574400
78;90.0;8.8;2019-01-04T05:00:00;5.0;1025.3;n;0.0;-20.66;1020.15;;2.9;0.0;0.0;0.0;295;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T06:00:00;-1.3;100.45;2019-01-04:05;4.1;0.0;100;1546578000
79;89.5;9.2;2019-01-04T06:00:00;5.0;1024.3;n;0.0;-12.57;1019.15;;3.1;0.0;0.0;0.0;290;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T07:00:00;-1.3;112.16;2019-01-04:06;4.2;0.0;100;1546581600
80;89.5;8.8;2019-01-04T07:00:00;5.0;1024.15;n;0.0;-5.13;1019.0;;3.1;0.0;0.0;0.0;300;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T08:00:00;-1.1;123.96;2019-01-04:07;4.2;0.0;99;1546585200
81;90.5;8.0;2019-01-04T08:00:00;1.5;1023.75;n;82.62;1.32;1018.6;;3.2;0.0;0.7;2.22558;300;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};9.12;15.31;2019-01-04T09:00:00;-0.9;136.2;2019-01-04:08;4.2;0.0;95;1546588800
82;91.0;7.6;2019-01-04T09:00:00;1.5;1023.2;d;368.43;6.44;1018.05;;3.2;0.0;0.9;38.56;295;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};73.82;42.01;2019-01-04T10:00:00;-0.9;149.07;2019-01-04:09;4.1;0.0;83;1546592400
83;89.0;7.6;2019-01-04T10:00:00;1.0;1023.25;d;488.76;9.89;1018.1;;3.2;0.0;2.1;129.099;295;{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'};129.62;54.43;2019-01-04T11:00:00;-0.7;162.6;2019-01-04:10;4.3;0.0;21;1546596000
84;87.5;7.6;2019-01-04T11:00:00;1.5;1023.2;d;530.85;11.42;1018.05;;3.1;0.0;2.4;155.75;310;{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'};155.8;59.14;2019-01-04T12:00:00;-0.2;176.58;2019-01-04:11;4.6;0.0;10;1546599600
85;84.5;8.0;2019-01-04T12:00:00;0.5;1022.4;d;516.93;10.89;1017.25;;3.4;0.0;1.8;140.458;300;{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'};146.68;57.56;2019-01-04T13:00:00;0.6;190.66;2019-01-04:12;5.3;0.0;42;1546603200
86;83.5;8.4;2019-01-04T13:00:00;5.0;1021.75;d;440.22;8.35;1016.65;;3.0;0.0;1.1;66.2673;295;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};104.1;49.25;2019-01-04T14:00:00;0.8;204.44;2019-01-04:13;5.6;0.0;79;1546606800
87;86.5;9.2;2019-01-04T14:00:00;5.0;1021.55;n;252.98;4.01;1016.4;;3.0;0.0;0.7;12.5167;290;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};39.16;31.13;2019-01-04T15:00:00;-0.7;217.65;2019-01-04:14;4.7;0.0;95;1546610400
88;91.0;10.0;2019-01-04T15:00:00;1.5;1020.95;n;0.0;-1.83;1015.8;;2.5;0.0;0.0;0.0;275;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T16:00:00;-2.1;230.18;2019-01-04:15;3.8;0.0;98;1546614000
