;rh;wind_spd;timestamp_utc;vis;slp;pod;dni;elev_angle;pres;h_angle;dewpt;snow;uv;solar_rad;wind_dir;weather;ghi;dhi;timestamp_local;app_temp;azimuth;datetime;temp;precip;clouds;ts
18;90.0;11.2;2018-01-01T17:00:00;5.0;993.2;n;0.0;-15.22;987.9;-90.0;3.9;0.0;0.0;0.0;230.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-01T18:00:00;-0.7;251.4;2018-01-01:17;5.0;0.0;86;1514826000
19;91.0;10.8;2018-01-01T18:00:00;1.5;993.6;n;0.0;-23.5;988.3;-90.0;3.9;0.0;0.0;0.0;230.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-01T19:00:00;-1.2;263.11;2018-01-01:18;4.6;0.1;81;1514829600
20;93.0;10.8;2018-01-01T19:00:00;1.5;994.1;n;0.0;-31.99;988.8;-90.0;4.0;0.0;0.0;0.0;220.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-01T20:00:00;-0.6;275.43;2018-01-01:19;5.0;0.0;82;1514833200
21;93.0;10.0;2018-01-01T20:00:00;1.5;994.6;n;0.0;-40.28;989.3;-90.0;4.0;0.0;0.0;0.0;230.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-01T21:00:00;-0.4;289.12;2018-01-01:20;5.0;0.0;87;1514836800
22;93.0;9.6;2018-01-01T21:00:00;1.5;995.1;n;0.0;-47.84;989.8;-90.0;3.4;0.0;0.0;0.0;240.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-01T22:00:00;-1.1;305.26;2018-01-01:21;4.4;0.0;92;1514840400
23;93.0;9.2;2018-01-01T22:00:00;1.5;995.7;n;0.0;-53.84;990.4;-90.0;3.0;0.0;0.0;0.0;220.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-01T23:00:00;-1.5;325.04;2018-01-01:22;4.0;0.0;97;1514844000
24;100.0;8.8;2018-01-01T23:00:00;1.5;996.2;n;0.0;-57.19;990.9;-90.0;4.0;0.0;0.0;0.0;230.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T00:00:00;-1.4;348.83;2018-01-01:23;4.0;0.0;100;1514847600
25;96.0;8.4;2018-01-02T00:00:00;1.5;996.8;n;0.0;-56.94;991.5;-90.0;4.2;0.0;0.0;0.0;250.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T01:00:00;-0.2;14.35;2018-01-02:00;4.8;0.0;100;1514851200
26;96.0;7.6;2018-01-02T01:00:00;1.5;997.3;n;0.0;-53.19;992.0;-90.0;4.0;0.0;0.0;0.0;220.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T02:00:00;0.3;37.68;2018-01-02:01;5.0;0.0;100;1514854800
27;95.0;7.2;2018-01-02T02:00:00;1.5;997.9;n;0.0;-46.93;992.6;-90.0;3.7;0.0;0.0;0.0;240.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T03:00:00;0.4;56.94;2018-01-02:02;5.0;0.0;99;1514858400
28;94.0;7.2;2018-01-02T03:00:00;1.5;998.4;n;0.0;-39.24;993.1;-90.0;3.4;0.0;0.0;0.0;220.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T04:00:00;-0.6;72.7;2018-01-02:03;4.2;0.0;98;1514862000
29;94.0;7.2;2018-01-02T04:00:00;1.5;999.0;n;0.0;-30.89;993.7;-90.0;3.2;0.0;0.0;0.0;220.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T05:00:00;-0.8;86.16;2018-01-02:04;4.0;0.0;89;1514865600
30;95.0;7.2;2018-01-02T05:00:00;1.5;999.7;n;0.0;-22.4;994.3;-90.0;3.1;0.0;0.0;0.0;220.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T06:00:00;-0.8;98.36;2018-01-02:05;4.0;0.0;75;1514869200
31;97.0;7.2;2018-01-02T06:00:00;0.5;1000.3;n;0.0;-14.17;994.9;-90.0;3.0;0.0;0.0;0.0;230.0;{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'};0.0;0.0;2018-01-02T07:00:00;-2.1;110.04;2018-01-02:06;3.0;0.0;69;1514872800
32;98.0;7.2;2018-01-02T07:00:00;1.5;1000.9;n;0.0;-6.53;995.5;-90.0;3.0;0.0;0.0;0.0;220.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T08:00:00;-2.1;121.73;2018-01-02:07;3.0;0.0;82;1514876400
33;98.0;6.8;2018-01-02T08:00:00;1.5;1001.6;n;13.87;0.19;996.2;-67.5;3.0;0.0;0.9;0.935811;230.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};1.67;6.63;2018-01-02T09:00:00;-2.0;133.81;2018-01-02:08;3.0;0.0;81;1514880000
34;98.0;6.4;2018-01-02T09:00:00;0.5;1002.2;d;334.44;5.64;996.8;-45.0;2.9;0.0;1.4;56.3276;240.0;{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'};61.98;38.69;2018-01-02T10:00:00;-1.6;146.52;2018-01-02:09;3.2;0.0;51;1514883600
35;93.0;6.4;2018-01-02T10:00:00;1.0;1002.7;d;476.71;9.48;997.4;-22.5;4.0;0.0;1.9;120.888;250.0;{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'};122.73;53.08;2018-01-02T11:00:00;0.7;159.89;2018-01-02:10;5.0;0.0;30;1514887200
36;87.0;6.8;2018-01-02T11:00:00;1.5;1003.1;d;531.11;11.42;997.8;0.0;4.0;0.0;2.3;155.525;250.0;{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'};155.83;59.12;2018-01-02T12:00:00;1.9;173.79;2018-01-02:11;6.0;0.0;17;1514890800
37;88.0;6.8;2018-01-02T12:00:00;1.5;1003.6;d;528.0;11.3;998.3;22.5;3.8;0.0;2.3;153.505;240.0;{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'};153.75;58.77;2018-01-02T13:00:00;1.6;187.87;2018-01-02:12;5.8;0.0;16;1514894400
38;89.0;6.8;2018-01-02T13:00:00;1.5;1003.6;d;465.89;9.13;998.3;45.0;3.5;0.0;2.1;116.724;240.0;{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'};116.91;51.92;2018-01-02T14:00:00;1.9;201.73;2018-01-02:13;6.0;0.0;16;1514898000
39;90.0;6.4;2018-01-02T14:00:00;1.0;1003.6;d;308.79;5.09;998.3;67.5;3.3;0.0;1.8;53.7757;250.0;{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'};54.03;36.26;2018-01-02T15:00:00;2.0;215.03;2018-01-02:14;6.0;0.0;22;1514901600
40;91.0;8.0;2018-01-02T15:00:00;0.5;1003.6;n;0.0;-0.52;998.2;90.0;3.1;0.0;0.0;0.0;220.0;{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'};0.0;0.21;2018-01-02T16:00:00;-1.4;227.66;2018-01-02:15;3.8;0.0;69;1514905200
41;93.0;8.0;2018-01-02T16:00:00;1.5;1003.5;n;0.0;-7.36;998.1;-90.0;3.0;0.0;0.0;0.0;220.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T17:00:00;-1.1;239.69;2018-01-02:16;4.0;0.0;97;1514908800
42;93.0;7.6;2018-01-02T17:00:00;1.5;1003.3;n;0.0;-15.09;997.9;-90.0;3.0;0.0;0.0;0.0;210.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T18:00:00;-1.0;251.36;2018-01-02:17;4.0;0.0;100;1514912400
43;93.0;8.0;2018-01-02T18:00:00;1.5;1003.2;n;0.0;-23.37;997.8;-90.0;3.7;0.0;0.0;0.0;240.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T19:00:00;-0.2;263.08;2018-01-02:18;4.7;0.0;99;1514916000
44;93.0;8.0;2018-01-02T19:00:00;1.5;1002.4;n;0.0;-31.85;997.1;-90.0;4.0;0.0;0.0;0.0;200.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T20:00:00;0.2;275.39;2018-01-02:19;5.0;0.0;95;1514919600
45;93.0;8.4;2018-01-02T20:00:00;1.5;1001.5;n;0.0;-40.15;996.2;-90.0;4.0;0.0;0.0;0.0;200.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T21:00:00;0.0;289.07;2018-01-02:20;5.0;0.0;90;1514923200
46;93.0;8.4;2018-01-02T21:00:00;1.5;1000.7;n;0.0;-47.71;995.4;-90.0;3.8;0.0;0.0;0.0;200.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T22:00:00;-0.2;305.19;2018-01-02:21;4.8;0.0;90;1514926800
47;93.0;8.8;2018-01-02T22:00:00;1.5;998.8;n;0.0;-53.72;993.5;-90.0;4.0;0.0;0.0;0.0;190.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-02T23:00:00;-0.1;324.92;2018-01-02:22;5.0;0.0;93;1514930400
48;93.0;10.0;2018-01-02T23:00:00;1.5;996.9;n;0.0;-57.09;991.6;-90.0;4.0;0.0;0.0;0.0;170.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-03T00:00:00;-0.4;348.65;2018-01-02:23;5.0;0.1;100;1514934000
49;89.0;11.2;2018-01-03T00:00:00;5.0;995.0;n;0.0;-56.87;989.7;-90.0;2.7;0.0;0.0;0.0;150.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-03T01:00:00;-1.5;14.13;2018-01-03:00;4.4;0.4;100;1514937600
50;93.0;12.8;2018-01-03T01:00:00;1.5;992.3;n;0.0;-53.15;987.0;-90.0;3.0;0.0;0.0;0.0;150.0;{'icon': 'r01n', 'code': 500, 'description': 'Light rain'};0.0;0.0;2018-01-03T02:00:00;-2.4;37.46;2018-01-03:01;4.0;0.8;100;1514941200
51;93.0;14.4;2018-01-03T02:00:00;1.5;989.6;n;0.0;-46.91;984.3;-90.0;3.0;0.0;0.0;0.0;150.0;{'icon': 'r01n', 'code': 500, 'description': 'Light rain'};0.0;0.0;2018-01-03T03:00:00;-2.8;56.74;2018-01-03:02;4.0;1.5;100;1514944800
52;93.0;14.8;2018-01-03T03:00:00;1.5;986.9;n;0.0;-39.23;981.6;-90.0;2.3;0.0;0.0;0.0;150.0;{'icon': 'r01n', 'code': 500, 'description': 'Light rain'};0.0;0.0;2018-01-03T04:00:00;-3.8;72.52;2018-01-03:03;3.3;2.3;99;1514948400
53;93.0;12.8;2018-01-03T04:00:00;1.5;984.1;n;0.0;-30.89;978.8;-90.0;2.0;0.0;0.0;0.0;140.0;{'icon': 'r01n', 'code': 500, 'description': 'Light rain'};0.0;0.0;2018-01-03T05:00:00;-3.8;86.0;2018-01-03:04;3.0;2.4;99;1514952000
54;100.0;12.8;2018-01-03T05:00:00;1.5;981.3;n;0.0;-22.4;976.0;-90.0;3.0;0.0;0.0;0.0;140.0;{'icon': 'r01n', 'code': 500, 'description': 'Light rain'};0.0;0.0;2018-01-03T06:00:00;-3.8;98.21;2018-01-03:05;3.0;2.0;99;1514955600
55;95.0;12.4;2018-01-03T06:00:00;1.5;978.5;n;0.0;-14.16;973.3;-90.0;2.8;0.0;0.0;0.0;140.0;{'icon': 'r01n', 'code': 500, 'description': 'Light rain'};0.0;0.0;2018-01-03T07:00:00;-3.0;109.9;2018-01-03:06;3.5;1.0;100;1514959200
56;93.0;11.2;2018-01-03T07:00:00;1.5;977.1;n;0.0;-6.5;971.9;-90.0;3.0;0.0;0.0;0.0;130.0;{'icon': 'r01n', 'code': 500, 'description': 'Light rain'};0.0;0.0;2018-01-03T08:00:00;-2.1;121.59;2018-01-03:07;4.0;0.8;99;1514962800
57;100.0;8.8;2018-01-03T08:00:00;1.5;975.8;n;15.37;0.23;970.6;-67.5;4.0;0.0;0.6;0.289138;140.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};1.81;6.91;2018-01-03T09:00:00;-1.4;133.68;2018-01-03:08;4.0;0.4;98;1514966400
58;96.0;8.4;2018-01-03T09:00:00;1.5;974.4;d;336.64;5.69;969.2;-45.0;4.1;0.0;0.7;11.8215;180.0;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};62.7;38.9;2018-01-03T10:00:00;-0.3;146.38;2018-01-03:09;4.7;0.2;97;1514970000
59;100.0;8.4;2018-01-03T10:00:00;1.5;974.6;d;478.72;9.55;969.4;-22.5;5.0;0.0;0.9;39.8975;230.0;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};123.84;53.3;2018-01-03T11:00:00;0.0;159.77;2018-01-03:10;5.0;0.1;92;1514973600
60;97.0;7.6;2018-01-03T11:00:00;1.5;974.9;d;533.27;11.5;969.7;;4.9;0.0;1.0;69.1224;226.0;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};157.29;59.37;2018-01-03T12:00:00;1.6;173.68;2018-01-03:11;6.0;0.1;87;1514977200
61;95.0;6.8;2018-01-03T12:00:00;0.5;975.1;d;530.61;11.4;969.9;22.5;5.0;0.0;1.3;113.872;230.0;{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'};155.49;59.06;2018-01-03T13:00:00;3.0;187.77;2018-01-03:12;6.9;0.2;70;1514980800
62;93.0;5.6;2018-01-03T13:00:00;0.5;975.7;d;469.46;9.24;970.5;45.0;5.0;0.0;1.3;94.0848;220.0;{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'};118.8;52.3;2018-01-03T14:00:00;2.3;201.64;2018-01-03:13;6.0;0.1;65;1514984400
63;93.0;4.8;2018-01-03T14:00:00;0.5;976.2;d;314.72;5.22;971.0;67.5;5.0;0.0;1.2;46.446;210.0;{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'};55.8;36.82;2018-01-03T15:00:00;2.7;214.96;2018-01-03:14;6.0;0.1;61;1514988000
64;95.0;4.4;2018-01-03T15:00:00;0.5;976.8;n;0.08;-0.39;971.6;90.0;4.6;0.0;0.0;0.0499419;190.0;{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'};0.06;1.32;2018-01-03T16:00:00;1.9;227.61;2018-01-03:15;5.2;0.0;61;1514991600
65;97.0;5.2;2018-01-03T16:00:00;0.5;977.6;n;0.0;-7.23;972.4;-90.0;4.3;0.0;0.0;0.0;200.0;{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'};0.0;0.0;2018-01-03T17:00:00;1.2;239.64;2018-01-03:16;5.0;0.0;69;1514995200
66;100.0;5.6;2018-01-03T17:00:00;1.5;978.5;n;0.0;-14.95;973.3;-90.0;4.0;0.0;0.0;0.0;240.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-03T18:00:00;-0.2;251.33;2018-01-03:17;4.0;0.0;82;1514998800
67;97.0;5.6;2018-01-03T18:00:00;1.5;979.3;n;0.0;-23.23;974.0;-90.0;2.6;0.0;0.0;0.0;210.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-03T19:00:00;-1.5;263.05;2018-01-03:18;3.0;0.1;85;1515002400
68;100.0;6.0;2018-01-03T19:00:00;1.5;979.8;n;0.0;-31.71;974.6;-90.0;4.0;0.0;0.0;0.0;220.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-03T20:00:00;-0.4;275.36;2018-01-03:19;4.0;0.1;93;1515006000
69;100.0;6.4;2018-01-03T20:00:00;1.5;980.3;n;0.0;-40.01;975.1;-90.0;4.0;0.0;0.0;0.0;210.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-03T21:00:00;-0.5;289.03;2018-01-03:20;4.0;0.1;97;1515009600
70;100.0;6.8;2018-01-03T21:00:00;1.5;980.8;n;0.0;-47.57;975.5;-90.0;3.9;0.0;0.0;0.0;190.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-03T22:00:00;-0.8;305.12;2018-01-03:21;3.9;0.2;98;1515013200
71;100.0;7.6;2018-01-03T22:00:00;1.5;981.6;n;0.0;-53.59;976.3;-90.0;4.0;0.0;0.0;0.0;240.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-03T23:00:00;-1.0;324.81;2018-01-03:22;4.0;0.3;98;1515016800
72;93.0;8.0;2018-01-03T23:00:00;1.5;982.5;n;0.0;-56.98;977.3;-90.0;3.0;0.0;0.0;0.0;270.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-04T00:00:00;0.2;348.47;2018-01-03:23;5.0;0.5;99;1515020400
73;93.0;8.8;2018-01-04T00:00:00;1.5;983.3;n;0.0;-56.8;978.0;-90.0;2.0;0.0;0.0;0.0;290.0;{'icon': 'r01n', 'code': 500, 'description': 'Light rain'};0.0;0.0;2018-01-04T01:00:00;-2.8;13.91;2018-01-04:00;2.9;0.6;100;1515024000
74;100.0;8.8;2018-01-04T01:00:00;1.5;984.2;n;0.0;-53.1;978.9;-90.0;3.0;0.0;0.0;0.0;300.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-04T02:00:00;-2.7;37.24;2018-01-04:01;3.0;0.4;99;1515027600
75;93.0;9.2;2018-01-04T02:00:00;1.5;985.1;n;0.0;-46.89;979.8;-90.0;3.0;0.0;0.0;0.0;280.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-04T03:00:00;-2.8;56.53;2018-01-04:02;3.0;0.2;96;1515031200
76;93.0;9.2;2018-01-04T03:00:00;1.5;986.0;n;0.0;-39.22;980.7;-90.0;3.0;0.0;0.0;0.0;270.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-04T04:00:00;-2.0;72.33;2018-01-04:03;3.6;0.1;94;1515034800
77;93.0;9.2;2018-01-04T04:00:00;1.5;986.6;n;0.0;-30.88;981.3;-90.0;3.0;0.0;0.0;0.0;280.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-04T05:00:00;-1.5;85.83;2018-01-04:04;4.0;0.0;90;1515038400
78;93.0;9.2;2018-01-04T05:00:00;1.5;987.3;n;0.0;-22.39;982.0;-90.0;2.0;0.0;0.0;0.0;280.0;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2018-01-04T06:00:00;-1.5;98.05;2018-01-04:05;4.0;0.0;79;1515042000
79;93.0;9.2;2018-01-04T06:00:00;0.5;987.9;n;0.0;-14.14;982.6;-90.0;2.0;0.0;0.0;0.0;290.0;{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'};0.0;0.0;2018-01-04T07:00:00;-2.7;109.75;2018-01-04:06;3.1;0.0;61;1515045600
80;100.0;8.8;2018-01-04T07:00:00;0.5;988.5;n;0.0;-6.48;983.2;-90.0;2.0;0.0;0.0;0.0;270.0;{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'};0.0;0.0;2018-01-04T08:00:00;-2.7;121.45;2018-01-04:07;3.0;0.0;44;1515049200
81;93.0;8.4;2018-01-04T08:00:00;1.0;989.2;n;17.28;0.27;983.9;-67.5;1.0;0.0;1.5;1.93874;250.0;{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'};2.0;7.26;2018-01-04T09:00:00;-3.9;133.54;2018-01-04:08;2.0;0.0;37;1515052800
82;93.0;8.4;2018-01-04T09:00:00;1.0;989.8;d;339.15;5.75;984.5;-45.0;2.0;0.0;1.6;61.2028;260.0;{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'};63.53;39.14;2018-01-04T10:00:00;-3.3;146.25;2018-01-04:09;2.4;0.0;39;1515056400
83;93.0;7.6;2018-01-04T10:00:00;0.5;989.7;d;480.95;9.62;984.4;-22.5;2.0;0.0;1.7;118.165;260.0;{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'};125.07;53.54;2018-01-04T11:00:00;-2.3;159.64;2018-01-04:10;3.0;0.0;44;1515060000
84;93.0;7.2;2018-01-04T11:00:00;0.5;989.6;d;535.61;11.59;984.3;0.0;3.0;0.0;1.8;147.904;260.0;{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'};158.88;59.64;2018-01-04T12:00:00;-0.8;173.56;2018-01-04:11;4.0;0.0;47;1515063600
85;86.0;6.8;2018-01-04T12:00:00;0.5;989.5;d;533.38;11.51;984.2;22.5;2.9;0.0;1.7;145.285;260.0;{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'};157.36;59.38;2018-01-04T13:00:00;0.5;187.67;2018-01-04:12;4.9;0.0;50;1515067200
86;86.0;6.8;2018-01-04T13:00:00;0.5;989.4;d;473.21;9.36;984.1;45.0;2.9;0.0;1.5;109.518;260.0;{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'};120.82;52.7;2018-01-04T14:00:00;0.6;201.56;2018-01-04:13;5.0;0.0;53;1515070800
