;rh;wind_spd;timestamp_utc;vis;slp;pod;dni;elev_angle;pres;h_angle;dewpt;snow;uv;solar_rad;wind_dir;weather;ghi;dhi;timestamp_local;app_temp;azimuth;datetime;temp;precip;clouds;ts
29;56;14.4;2019-01-02T04:00:00;1.5;1026.1;n;0.0;-30.89;1020.6;;-4.3;0.0;0.0;0.0;350;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-02T05:00:00;-2.8;86.16;2019-01-02:04;4.0;0.0;3;1546401600
30;56;14.0;2019-01-02T05:00:00;1.5;1027.4;n;0.0;-22.4;1021.9;;-4.3;0.0;0.0;0.0;340;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-02T06:00:00;-4.1;98.36;2019-01-02:05;3.0;0.0;3;1546405200
31;60;13.2;2019-01-02T06:00:00;1.5;1028.6;n;0.0;-14.17;1023.1;;-4.0;0.0;0.0;0.0;340;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-02T07:00:00;-4.8;110.04;2019-01-02:06;2.3;0.0;2;1546408800
32;63;12.0;2019-01-02T07:00:00;1.5;1029.8;n;0.0;-6.53;1024.2;;-4.0;0.0;0.0;0.0;340;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-02T08:00:00;-4.9;121.73;2019-01-02:07;2.0;0.0;3;1546412400
33;65;11.2;2019-01-02T08:00:00;1.5;1031.1;n;13.87;0.19;1025.5;;-4.2;0.0;1.9;1.66999;340;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};1.67;6.63;2019-01-02T09:00:00;-4.7;133.81;2019-01-02:08;2.0;0.0;3;1546416000
34;68;10.4;2019-01-02T09:00:00;1.5;1032.3;d;334.44;5.64;1026.7;;-4.2;0.0;2.1;61.9799;340;{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'};61.98;38.69;2019-01-02T10:00:00;-4.1;146.52;2019-01-02:09;2.3;0.0;2;1546419600
35;66;9.2;2019-01-02T10:00:00;5.0;1032.7;d;476.71;9.48;1027.2;;-4.2;0.0;2.4;122.73;320;{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'};122.73;53.08;2019-01-02T11:00:00;-2.8;159.89;2019-01-02:10;3.0;0.0;1;1546423200
36;60;8.4;2019-01-02T11:00:00;5.0;1033.2;d;531.11;11.42;1027.7;;-4.0;0.0;2.6;155.83;340;{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'};155.83;59.12;2019-01-02T12:00:00;-1.3;173.79;2019-01-02:11;4.0;0.0;1;1546426800
37;57;8.0;2019-01-02T12:00:00;5.0;1033.6;d;528.0;11.3;1028.1;;-4.3;0.0;2.6;153.75;350;{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'};153.75;58.77;2019-01-02T13:00:00;-0.9;187.87;2019-01-02:12;4.2;0.0;1;1546430400
38;56;8.0;2019-01-02T13:00:00;5.0;1033.9;d;465.89;9.13;1028.4;;-5.3;0.0;2.4;116.91;350;{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'};116.91;51.92;2019-01-02T14:00:00;-1.1;201.73;2019-01-02:13;4.0;0.0;1;1546434000
39;57;8.0;2019-01-02T14:00:00;5.0;1034.3;d;308.79;5.09;1028.8;;-5.3;0.0;2.1;54.03;350;{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'};54.03;36.26;2019-01-02T15:00:00;-1.1;215.03;2019-01-02:14;4.0;0.0;0;1546437600
40;64;7.6;2019-01-02T15:00:00;5.0;1034.6;n;0.0;-0.52;1029.0;;-5.3;0.0;0.0;0.0;330;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.21;2019-01-02T16:00:00;-2.8;227.66;2019-01-02:15;2.6;0.0;1;1546441200
41;68;7.6;2019-01-02T16:00:00;5.0;1034.9;n;0.0;-7.36;1029.3;;-5.3;0.0;0.0;0.0;310;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T17:00:00;-4.9;239.69;2019-01-02:16;1.0;0.0;1;1546444800
42;70;6.8;2019-01-02T17:00:00;5.0;1035.1;n;0.0;-15.09;1029.5;;-5.2;0.0;0.0;0.0;310;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T18:00:00;-4.5;251.36;2019-01-02:17;1.0;0.0;0;1546448400
43;71;6.4;2019-01-02T18:00:00;5.0;1035.4;n;0.0;-23.37;1029.7;;-5.0;0.0;0.0;0.0;310;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T19:00:00;-7.3;263.08;2019-01-02:18;-1.3;0.0;0;1546452000
44;71;5.6;2019-01-02T19:00:00;5.0;1035.4;n;0.0;-31.85;1029.8;;-5.0;0.0;0.0;0.0;320;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T20:00:00;-6.5;275.39;2019-01-02:19;-1.0;0.0;0;1546455600
45;72;5.2;2019-01-02T20:00:00;5.0;1035.4;n;0.0;-40.15;1029.7;;-5.3;0.0;0.0;0.0;250;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T21:00:00;-7.5;289.07;2019-01-02:20;-2.0;0.0;0;1546459200
46;72;5.2;2019-01-02T21:00:00;5.0;1035.4;n;0.0;-47.71;1029.7;;-5.0;0.0;0.0;0.0;250;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T22:00:00;-9.0;305.19;2019-01-02:21;-3.2;0.0;0;1546462800
47;72;5.2;2019-01-02T22:00:00;5.0;1035.4;n;0.0;-53.72;1029.7;;-5.2;0.0;0.0;0.0;280;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-02T23:00:00;-8.8;324.92;2019-01-02:22;-3.0;0.0;0;1546466400
48;75;5.2;2019-01-02T23:00:00;5.0;1035.3;n;0.0;-57.09;1029.6;;-5.2;0.0;0.0;0.0;300;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-03T00:00:00;-10.0;348.65;2019-01-02:23;-4.0;0.0;0;1546470000
49;76;5.6;2019-01-03T00:00:00;5.0;1035.3;n;0.0;-56.87;1029.6;;-5.2;0.0;0.0;0.0;290;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-03T01:00:00;-11.1;14.13;2019-01-03:00;-4.6;0.0;0;1546473600
50;76;5.6;2019-01-03T01:00:00;5.0;1035.3;n;0.0;-53.15;1029.6;;-5.2;0.0;0.0;0.0;280;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-03T02:00:00;-11.6;37.46;2019-01-03:01;-5.0;0.0;0;1546477200
51;87;5.6;2019-01-03T02:00:00;5.0;1035.2;n;0.0;-46.91;1029.5;;-6.2;0.0;0.0;0.0;200;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-03T03:00:00;-11.6;56.74;2019-01-03:02;-5.0;0.0;0;1546480800
52;91;6.0;2019-01-03T03:00:00;1.5;1035.2;n;0.0;-39.23;1029.5;;-6.2;0.0;0.0;0.0;210;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-03T04:00:00;-12.2;72.52;2019-01-03:03;-5.3;0.0;0;1546484400
53;90;6.0;2019-01-03T04:00:00;5.0;1035.2;n;0.0;-30.89;1029.4;;-6.2;0.0;0.0;0.0;160;{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'};0.0;0.0;2019-01-03T05:00:00;-13.1;86.0;2019-01-03:04;-6.0;0.0;1;1546488000
54;90;6.0;2019-01-03T05:00:00;1.5;1035.1;n;0.0;-22.4;1029.4;;-6.2;0.0;0.0;0.0;200;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-03T06:00:00;-13.1;98.21;2019-01-03:05;-6.0;0.0;3;1546491600
55;91;6.0;2019-01-03T06:00:00;1.5;1035.1;n;0.0;-14.16;1029.4;;-6.0;0.0;0.0;0.0;260;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.0;0.0;2019-01-03T07:00:00;-12.4;109.9;2019-01-03:06;-5.5;0.0;4;1546495200
56;91;5.6;2019-01-03T07:00:00;0.5;1035.6;n;0.0;-6.5;1029.8;;-6.0;0.0;0.0;0.0;0;{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'};0.0;0.0;2019-01-03T08:00:00;-12.8;121.59;2019-01-03:07;-6.0;0.0;66;1546498800
57;92;5.6;2019-01-03T08:00:00;1.5;1036.2;n;15.37;0.23;1030.5;;-6.2;0.0;0.7;0.627879;320;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};1.81;6.91;2019-01-03T09:00:00;-10.3;133.68;2019-01-03:08;-4.0;0.0;91;1546502400
58;92;5.2;2019-01-03T09:00:00;1.5;1036.7;d;336.64;5.69;1031.0;;-5.2;0.0;0.7;15.3009;320;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};62.7;38.9;2019-01-03T10:00:00;-10.2;146.38;2019-01-03:09;-4.1;0.0;95;1546506000
59;89;4.4;2019-01-03T10:00:00;5.0;1036.5;d;478.72;9.55;1030.8;;-5.2;0.0;0.8;33.3981;0;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};123.84;53.3;2019-01-03T11:00:00;-7.0;159.77;2019-01-03:10;-2.0;0.0;97;1546509600
60;86;4.0;2019-01-03T11:00:00;5.0;1036.4;d;533.27;11.5;1030.8;;-5.2;0.0;0.9;42.4191;330;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};157.29;59.37;2019-01-03T12:00:00;-4.4;173.68;2019-01-03:11;-0.1;0.0;97;1546513200
61;83;4.0;2019-01-03T12:00:00;5.0;1036.2;d;530.61;11.4;1030.6;;-1.1;0.0;0.9;49.6992;330;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};155.49;59.06;2019-01-03T13:00:00;-2.2;187.77;2019-01-03:12;1.7;0.0;95;1546516800
62;83;4.4;2019-01-03T13:00:00;5.0;1036.4;d;469.46;9.24;1030.8;;-1.1;0.0;1.0;63.4235;320;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};118.8;52.3;2019-01-03T14:00:00;-3.3;201.64;2019-01-03:13;1.0;0.0;85;1546520400
63;84;4.8;2019-01-03T14:00:00;0.5;1036.5;d;314.72;5.22;1030.9;;-1.1;0.0;1.4;51.8025;300;{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'};55.8;36.82;2019-01-03T15:00:00;-3.6;214.96;2019-01-03:14;1.0;0.0;49;1546524000
64;82;5.2;2019-01-03T15:00:00;1.5;1036.7;n;0.08;-0.39;1031.1;;-1.1;0.0;0.0;0.0599942;280;{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'};0.06;1.32;2019-01-03T16:00:00;-4.4;227.61;2019-01-03:15;0.5;0.0;7;1546527600
65;86;5.6;2019-01-03T16:00:00;1.0;1036.7;n;0.0;-7.23;1031.1;;-2.1;0.0;0.0;0.0;270;{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'};0.0;0.0;2019-01-03T17:00:00;-5.6;239.64;2019-01-03:16;-0.3;0.0;21;1546531200
66;92;6.0;2019-01-03T17:00:00;1.5;1036.7;n;0.0;-14.95;1031.0;;-2.1;0.0;0.0;0.0;260;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-03T18:00:00;-6.7;251.33;2019-01-03:17;-1.0;0.0;91;1546534800
67;96;7.2;2019-01-03T18:00:00;1.5;1036.7;n;0.0;-23.23;1031.0;;-3.0;0.0;0.0;0.0;260;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-03T19:00:00;-7.3;263.05;2019-01-03:18;-1.0;0.0;95;1546538400
68;96;8.0;2019-01-03T19:00:00;1.5;1036.1;n;0.0;-31.71;1030.5;;-3.0;0.0;0.0;0.0;260;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-03T20:00:00;-7.6;275.36;2019-01-03:19;-1.0;0.0;96;1546542000
69;95;8.0;2019-01-03T20:00:00;1.5;1035.4;n;0.0;-40.01;1029.8;;-2.1;0.0;0.0;0.0;260;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-03T21:00:00;-5.5;289.03;2019-01-03:20;0.6;0.0;99;1546545600
70;95;8.4;2019-01-03T21:00:00;1.5;1034.8;n;0.0;-47.57;1029.2;;0.0;0.0;0.0;0.0;260;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-03T22:00:00;-3.5;305.12;2019-01-03:21;2.3;0.0;94;1546549200
71;95;8.8;2019-01-03T22:00:00;1.5;1034.3;n;0.0;-53.59;1028.7;;2.0;0.0;0.0;0.0;270;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-03T23:00:00;-2.7;324.81;2019-01-03:22;3.0;0.0;95;1546552800
72;95;8.8;2019-01-03T23:00:00;1.5;1033.8;n;0.0;-56.98;1028.2;;2.0;0.0;0.0;0.0;270;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T00:00:00;-2.7;348.47;2019-01-03:23;3.0;0.0;97;1546556400
73;93;9.2;2019-01-04T00:00:00;1.5;1033.3;n;0.0;-56.8;1027.8;;2.0;0.0;0.0;0.0;280;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T01:00:00;-1.2;13.91;2019-01-04:00;4.2;0.0;98;1546560000
74;93;9.6;2019-01-04T01:00:00;1.5;1032.6;n;0.0;-53.1;1027.1;;3.0;0.0;0.0;0.0;290;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T02:00:00;-1.6;37.24;2019-01-04:01;4.0;0.0;99;1546563600
75;93;10.0;2019-01-04T02:00:00;1.5;1031.8;n;0.0;-46.89;1026.3;;3.0;0.0;0.0;0.0;280;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T03:00:00;-1.7;56.53;2019-01-04:02;4.0;0.0;99;1546567200
76;93;10.4;2019-01-04T03:00:00;1.5;1031.1;n;0.0;-39.22;1025.6;;3.0;0.0;0.0;0.0;280;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T04:00:00;-1.6;72.33;2019-01-04:03;4.2;0.0;100;1546570800
77;95;10.4;2019-01-04T04:00:00;1.5;1030.3;n;0.0;-30.88;1024.8;;3.0;0.0;0.0;0.0;290;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T05:00:00;-1.8;85.83;2019-01-04:04;4.0;0.0;99;1546574400
78;90;10.4;2019-01-04T05:00:00;5.0;1029.5;n;0.0;-22.39;1024.0;;4.0;0.0;0.0;0.0;300;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T06:00:00;-0.5;98.05;2019-01-04:05;5.0;0.0;99;1546578000
79;90;10.8;2019-01-04T06:00:00;5.0;1028.7;n;0.0;-14.14;1023.2;;2.9;0.0;0.0;0.0;300;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T07:00:00;-0.9;109.75;2019-01-04:06;4.8;0.0;100;1546581600
80;89;10.8;2019-01-04T07:00:00;5.0;1028.3;n;0.0;-6.48;1022.8;;2.9;0.0;0.0;0.0;300;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T08:00:00;-0.6;121.45;2019-01-04:07;5.0;0.0;100;1546585200
81;85;10.8;2019-01-04T08:00:00;5.0;1027.8;n;17.28;0.27;1022.3;;2.9;0.0;0.6;0.434422;300;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};2.0;7.26;2019-01-04T09:00:00;-0.6;133.54;2019-01-04:08;5.0;0.0;99;1546588800
82;88;10.8;2019-01-04T09:00:00;5.0;1027.4;d;339.15;5.75;1021.9;;2.9;0.0;0.7;17.1332;310;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};63.53;39.14;2019-01-04T10:00:00;0.3;146.25;2019-01-04:09;5.7;0.0;97;1546592400
83;88;10.8;2019-01-04T10:00:00;5.0;1027.1;d;480.95;9.62;1021.6;-45.0;3.7;0.0;0.8;33.7298;310;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};125.07;53.54;2019-01-04T11:00:00;0.4;159.64;2019-01-04:10;5.8;0.0;97;1546596000
84;88;11.6;2019-01-04T11:00:00;5.0;1026.8;d;535.61;11.59;1021.3;;3.7;0.0;0.9;42.8479;320;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};158.88;59.64;2019-01-04T12:00:00;0.5;173.56;2019-01-04:11;6.0;0.0;97;1546599600
85;88;12.0;2019-01-04T12:00:00;5.0;1026.5;d;533.38;11.51;1021.1;;3.7;0.0;0.8;38.3597;320;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};157.36;59.38;2019-01-04T13:00:00;7.3;187.67;2019-01-04:12;7.3;0.0;98;1546603200
86;85;12.0;2019-01-04T13:00:00;5.0;1026.1;d;473.21;9.36;1020.7;;5.0;0.0;0.8;29.4523;320;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};120.82;52.7;2019-01-04T14:00:00;1.8;201.56;2019-01-04:13;7.0;0.0;98;1546606800
87;87;12.4;2019-01-04T14:00:00;5.0;1025.8;d;320.88;5.35;1020.4;;5.0;0.0;0.7;14.0607;320;{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'};57.68;37.4;2019-01-04T15:00:00;8.0;214.9;2019-01-04:14;8.0;0.0;98;1546610400
88;89;12.8;2019-01-04T15:00:00;5.0;1025.4;n;0.96;-0.25;1020.0;;4.8;0.0;0.0;0.0521307;310;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.24;2.61;2019-01-04T16:00:00;7.6;227.56;2019-01-04:15;7.6;0.0;99;1546614000
89;92;12.8;2019-01-04T16:00:00;1.5;1024.9;n;0.0;-7.08;1019.5;;4.8;0.0;0.0;0.0;320;{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'};0.0;0.0;2019-01-04T17:00:00;8.0;239.61;2019-01-04:16;8.0;0.0;99;1546617600
